timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:26:29.916, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 99.00 W
2025/07/17 15:26:29.916, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:26:29.917, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.80 W
2025/07/17 15:26:30.917, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 98.96 W
2025/07/17 15:26:30.917, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:26:30.917, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.79 W
2025/07/17 15:26:31.917, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 99.38 W
2025/07/17 15:26:31.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:26:31.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.78 W
2025/07/17 15:26:32.918, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 99.80 W
2025/07/17 15:26:32.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:32.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.78 W
2025/07/17 15:26:33.918, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 99.84 W
2025/07/17 15:26:33.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:26:33.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.83 W
2025/07/17 15:26:34.918, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 99.65 W
2025/07/17 15:26:34.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:26:34.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:26:35.919, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 102.65 W
2025/07/17 15:26:35.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:35.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.82 W
2025/07/17 15:26:36.919, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 101.43 W
2025/07/17 15:26:36.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:36.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:37.919, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 102.67 W
2025/07/17 15:26:37.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:37.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:38.919, 15 %, 3 %, 5799 MiB, 46068 MiB, 62, 104.40 W
2025/07/17 15:26:38.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:38.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:39.920, 25 %, 4 %, 5799 MiB, 46068 MiB, 62, 106.04 W
2025/07/17 15:26:39.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:39.920, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:40.920, 40 %, 6 %, 5799 MiB, 46068 MiB, 62, 101.53 W
2025/07/17 15:26:40.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:40.920, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:41.920, 20 %, 4 %, 5799 MiB, 46068 MiB, 63, 108.05 W
2025/07/17 15:26:41.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:41.920, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:42.920, 30 %, 5 %, 5799 MiB, 46068 MiB, 62, 109.47 W
2025/07/17 15:26:42.921, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:42.921, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:43.921, 3 %, 1 %, 5799 MiB, 46068 MiB, 62, 108.54 W
2025/07/17 15:26:43.921, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:43.921, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:44.921, 15 %, 3 %, 5799 MiB, 46068 MiB, 62, 105.32 W
2025/07/17 15:26:44.921, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:44.921, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:45.921, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 102.76 W
2025/07/17 15:26:45.921, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:45.921, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:26:46.921, 0 %, 0 %, 5799 MiB, 46068 MiB, 62, 103.45 W
2025/07/17 15:26:46.922, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:46.922, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:26:47.922, 15 %, 3 %, 5799 MiB, 46068 MiB, 63, 104.88 W
2025/07/17 15:26:47.922, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:47.922, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:26:48.922, 0 %, 0 %, 5799 MiB, 46068 MiB, 63, 106.77 W
2025/07/17 15:26:48.922, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:48.922, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 15:26:49.922, 15 %, 3 %, 5799 MiB, 46068 MiB, 62, 109.66 W
2025/07/17 15:26:49.922, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:49.923, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 15:26:50.923, 39 %, 6 %, 5799 MiB, 46068 MiB, 62, 103.89 W
2025/07/17 15:26:50.923, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:50.923, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:51.923, 23 %, 8 %, 6183 MiB, 46068 MiB, 63, 121.19 W
2025/07/17 15:26:51.923, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:51.923, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:26:52.923, 26 %, 5 %, 6183 MiB, 46068 MiB, 63, 120.07 W
2025/07/17 15:26:52.923, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:26:52.923, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:26:53.923, 0 %, 0 %, 6183 MiB, 46068 MiB, 63, 108.39 W
2025/07/17 15:26:53.924, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:26:53.924, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:26:54.924, 40 %, 8 %, 6183 MiB, 46068 MiB, 63, 111.43 W
2025/07/17 15:26:54.924, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:26:54.924, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:26:55.924, 43 %, 8 %, 6183 MiB, 46068 MiB, 63, 114.25 W
