timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:21:40.770, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 15:21:41.770, 0 %, 0 %, 5767 MiB, 46068 MiB, 65, 103.14 W
2025/07/17 15:21:41.770, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:41.770, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:21:42.770, 21 %, 3 %, 5751 MiB, 46068 MiB, 65, 114.50 W
2025/07/17 15:21:42.771, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:21:42.771, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:21:43.771, 13 %, 2 %, 5751 MiB, 46068 MiB, 65, 106.88 W
2025/07/17 15:21:43.771, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:21:43.771, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:21:44.771, 0 %, 0 %, 5751 MiB, 46068 MiB, 65, 116.57 W
2025/07/17 15:21:44.771, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:44.771, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:21:45.771, 57 %, 10 %, 5751 MiB, 46068 MiB, 65, 117.61 W
2025/07/17 15:21:45.771, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:45.771, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:21:46.771, 3 %, 0 %, 5751 MiB, 46068 MiB, 65, 110.01 W
2025/07/17 15:21:46.772, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:46.772, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:47.772, 33 %, 8 %, 5751 MiB, 46068 MiB, 64, 116.91 W
2025/07/17 15:21:47.772, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:47.772, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:48.772, 4 %, 1 %, 5751 MiB, 46068 MiB, 64, 105.97 W
2025/07/17 15:21:48.772, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:48.772, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:49.772, 0 %, 0 %, 5751 MiB, 46068 MiB, 65, 114.82 W
2025/07/17 15:21:49.772, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:49.772, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:21:50.773, 7 %, 1 %, 5751 MiB, 46068 MiB, 64, 106.91 W
2025/07/17 15:21:50.773, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:50.773, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:51.773, 29 %, 5 %, 5751 MiB, 46068 MiB, 65, 111.54 W
2025/07/17 15:21:51.773, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:51.773, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:52.773, 4 %, 1 %, 5751 MiB, 46068 MiB, 65, 109.74 W
2025/07/17 15:21:52.773, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:21:52.773, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:21:53.773, 7 %, 1 %, 5751 MiB, 46068 MiB, 65, 111.56 W
2025/07/17 15:21:53.774, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:53.774, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:21:54.774, 0 %, 0 %, 5751 MiB, 46068 MiB, 64, 110.90 W
2025/07/17 15:21:54.774, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:54.774, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:21:55.774, 2 %, 1 %, 5751 MiB, 46068 MiB, 65, 105.89 W
2025/07/17 15:21:55.774, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:55.774, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:56.774, 4 %, 1 %, 5751 MiB, 46068 MiB, 64, 111.05 W
2025/07/17 15:21:56.774, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:56.774, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:21:57.775, 11 %, 2 %, 5751 MiB, 46068 MiB, 65, 109.66 W
2025/07/17 15:21:57.775, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:21:57.775, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:21:58.775, 4 %, 1 %, 5751 MiB, 46068 MiB, 65, 109.45 W
2025/07/17 15:21:58.775, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:21:58.775, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:21:59.775, 51 %, 9 %, 5735 MiB, 46068 MiB, 65, 112.99 W
2025/07/17 15:21:59.775, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 15:21:59.775, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.92 W
2025/07/17 15:22:00.775, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 108.25 W
2025/07/17 15:22:00.775, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:22:00.776, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:22:01.776, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 105.03 W
2025/07/17 15:22:01.776, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:22:01.776, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.78 W
2025/07/17 15:22:02.776, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.03 W
2025/07/17 15:22:02.776, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:22:02.776, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:22:03.776, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.19 W
2025/07/17 15:22:03.776, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
