timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:32:29.109, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:32:30.109, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.21 W
2025/07/17 15:32:30.109, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:32:30.109, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:32:31.110, 3 %, 0 %, 5655 MiB, 46068 MiB, 64, 104.04 W
2025/07/17 15:32:31.110, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:31.110, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:32:32.110, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.56 W
2025/07/17 15:32:32.110, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:32.110, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:33.110, 9 %, 1 %, 5655 MiB, 46068 MiB, 64, 103.76 W
2025/07/17 15:32:33.110, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:33.110, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:32:34.110, 10 %, 1 %, 5655 MiB, 46068 MiB, 64, 103.22 W
2025/07/17 15:32:34.110, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:34.110, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:32:35.111, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 102.19 W
2025/07/17 15:32:35.111, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:35.111, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:32:36.111, 9 %, 1 %, 5655 MiB, 46068 MiB, 64, 104.69 W
2025/07/17 15:32:36.111, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:36.111, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:32:37.111, 9 %, 1 %, 5655 MiB, 46068 MiB, 64, 106.09 W
2025/07/17 15:32:37.111, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:37.111, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:32:38.111, 0 %, 0 %, 5655 MiB, 46068 MiB, 64, 104.31 W
2025/07/17 15:32:38.111, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:32:38.111, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:32:39.111, 1 %, 0 %, 5655 MiB, 46068 MiB, 64, 104.71 W
2025/07/17 15:32:39.112, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
