timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:30:30.084, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:30:31.084, 4 %, 1 %, 4265 MiB, 46068 MiB, 64, 103.97 W
2025/07/17 15:30:31.084, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:31.084, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:32.084, 0 %, 0 %, 4265 MiB, 46068 MiB, 64, 117.59 W
2025/07/17 15:30:32.084, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:32.084, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:30:33.084, 5 %, 1 %, 4265 MiB, 46068 MiB, 63, 111.38 W
2025/07/17 15:30:33.084, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:33.084, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:30:34.084, 5 %, 1 %, 4265 MiB, 46068 MiB, 63, 109.30 W
2025/07/17 15:30:34.084, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:34.085, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:35.085, 3 %, 1 %, 4265 MiB, 46068 MiB, 64, 116.39 W
2025/07/17 15:30:35.085, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:30:35.085, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:36.085, 4 %, 1 %, 4649 MiB, 46068 MiB, 64, 127.66 W
2025/07/17 15:30:36.085, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:30:36.085, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:30:37.085, 42 %, 12 %, 4777 MiB, 46068 MiB, 64, 136.20 W
2025/07/17 15:30:37.085, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.80 W
2025/07/17 15:30:37.085, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:30:38.085, 0 %, 0 %, 4777 MiB, 46068 MiB, 64, 123.54 W
2025/07/17 15:30:38.085, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.79 W
2025/07/17 15:30:38.085, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:30:39.086, 0 %, 0 %, 4389 MiB, 46068 MiB, 64, 109.77 W
2025/07/17 15:30:39.086, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:30:39.086, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.87 W
2025/07/17 15:30:40.086, 4 %, 1 %, 4389 MiB, 46068 MiB, 64, 103.85 W
2025/07/17 15:30:40.086, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:40.086, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:30:41.086, 0 %, 0 %, 4389 MiB, 46068 MiB, 64, 105.79 W
2025/07/17 15:30:41.086, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:41.086, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:42.086, 19 %, 3 %, 4389 MiB, 46068 MiB, 64, 119.04 W
2025/07/17 15:30:42.086, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:42.086, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:43.087, 0 %, 0 %, 4389 MiB, 46068 MiB, 64, 113.52 W
2025/07/17 15:30:43.087, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:43.087, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:30:44.087, 37 %, 1 %, 4517 MiB, 46068 MiB, 64, 108.04 W
2025/07/17 15:30:44.087, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:44.087, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:30:45.087, 15 %, 4 %, 4517 MiB, 46068 MiB, 64, 110.75 W
2025/07/17 15:30:45.087, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:45.087, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:30:46.087, 0 %, 0 %, 4517 MiB, 46068 MiB, 64, 108.36 W
2025/07/17 15:30:46.087, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:46.087, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:47.088, 0 %, 0 %, 4773 MiB, 46068 MiB, 64, 117.24 W
2025/07/17 15:30:47.088, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:47.088, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:30:48.088, 57 %, 10 %, 4385 MiB, 46068 MiB, 65, 126.97 W
2025/07/17 15:30:48.088, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:30:48.088, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:30:49.088, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 105.93 W
2025/07/17 15:30:49.088, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:49.088, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:30:50.088, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 102.13 W
2025/07/17 15:30:50.088, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:30:50.088, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 15:30:51.088, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 101.26 W
2025/07/17 15:30:51.089, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:30:51.089, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:30:52.089, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 101.28 W
2025/07/17 15:30:52.089, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:30:52.089, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:30:53.089, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 101.28 W
2025/07/17 15:30:53.089, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:30:53.089, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.92 W
2025/07/17 15:30:54.089, 0 %, 0 %, 3735 MiB, 46068 MiB, 64, 101.19 W
2025/07/17 15:30:54.089, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:30:54.089, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:30:55.089, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.97 W
2025/07/17 15:30:55.089, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
2025/07/17 15:30:55.089, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:30:56.089, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.75 W
2025/07/17 15:30:56.090, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:30:56.090, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:30:57.090, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.91 W
2025/07/17 15:30:57.090, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:57.090, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:30:58.090, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.06 W
2025/07/17 15:30:58.090, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:30:58.090, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:30:59.090, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.18 W
2025/07/17 15:30:59.090, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:30:59.090, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:31:00.091, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.18 W
2025/07/17 15:31:00.091, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:31:00.091, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:31:01.091, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:01.091, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:31:01.091, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:31:02.091, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.78 W
2025/07/17 15:31:02.091, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:31:02.091, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.87 W
2025/07/17 15:31:03.091, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.78 W
2025/07/17 15:31:03.091, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:03.091, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:31:04.092, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:04.092, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:04.092, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:31:05.092, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
2025/07/17 15:31:05.092, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:05.092, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:31:06.092, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.15 W
2025/07/17 15:31:06.092, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:31:06.092, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 15:31:07.092, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 101.28 W
2025/07/17 15:31:07.092, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:31:07.092, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 15:31:08.093, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.94 W
2025/07/17 15:31:08.093, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:31:08.093, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:31:09.093, 0 %, 0 %, 3735 MiB, 46068 MiB, 63, 100.82 W
