timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:10:36.796, 0 %, 0 %, 5711 MiB, 46068 MiB, 61, 97.92 W
2025/07/17 15:10:36.796, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:10:36.797, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 15:10:37.797, 9 %, 1 %, 5711 MiB, 46068 MiB, 61, 102.18 W
2025/07/17 15:10:37.797, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:37.797, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.77 W
2025/07/17 15:10:38.797, 8 %, 1 %, 5711 MiB, 46068 MiB, 61, 105.09 W
2025/07/17 15:10:38.798, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:10:38.798, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:39.798, 8 %, 1 %, 5711 MiB, 46068 MiB, 61, 107.96 W
2025/07/17 15:10:39.798, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:39.798, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:40.798, 2 %, 1 %, 5711 MiB, 46068 MiB, 61, 104.78 W
2025/07/17 15:10:40.798, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:40.798, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.80 W
2025/07/17 15:10:41.798, 0 %, 0 %, 5711 MiB, 46068 MiB, 61, 105.93 W
2025/07/17 15:10:41.799, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:41.799, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 15:10:42.799, 15 %, 3 %, 5711 MiB, 46068 MiB, 61, 106.35 W
2025/07/17 15:10:42.799, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:42.799, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:43.799, 18 %, 3 %, 5711 MiB, 46068 MiB, 61, 107.84 W
2025/07/17 15:10:43.799, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:43.799, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:44.799, 8 %, 2 %, 5711 MiB, 46068 MiB, 61, 105.10 W
2025/07/17 15:10:44.799, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:10:44.799, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:45.800, 4 %, 1 %, 5711 MiB, 46068 MiB, 61, 103.62 W
2025/07/17 15:10:45.800, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:10:45.800, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:46.800, 0 %, 0 %, 5711 MiB, 46068 MiB, 61, 106.66 W
2025/07/17 15:10:46.800, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.71 W
2025/07/17 15:10:46.800, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 15:10:47.800, 0 %, 0 %, 5711 MiB, 46068 MiB, 61, 109.39 W
2025/07/17 15:10:47.800, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.71 W
2025/07/17 15:10:47.800, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 15:10:48.800, 3 %, 1 %, 5711 MiB, 46068 MiB, 61, 101.36 W
2025/07/17 15:10:48.800, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:48.801, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:49.801, 7 %, 1 %, 5711 MiB, 46068 MiB, 61, 104.36 W
2025/07/17 15:10:49.801, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:49.801, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 15:10:50.801, 7 %, 1 %, 5711 MiB, 46068 MiB, 61, 104.04 W
2025/07/17 15:10:50.801, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:50.801, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 15:10:51.801, 8 %, 2 %, 5711 MiB, 46068 MiB, 61, 103.34 W
2025/07/17 15:10:51.801, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:51.801, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:52.801, 18 %, 3 %, 5711 MiB, 46068 MiB, 62, 107.72 W
2025/07/17 15:10:52.802, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.70 W
2025/07/17 15:10:52.802, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:53.802, 13 %, 2 %, 5711 MiB, 46068 MiB, 61, 106.83 W
2025/07/17 15:10:53.802, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.70 W
2025/07/17 15:10:53.802, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:54.802, 0 %, 0 %, 5695 MiB, 46068 MiB, 62, 109.83 W
2025/07/17 15:10:54.802, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.70 W
2025/07/17 15:10:54.802, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:10:55.802, 28 %, 5 %, 5695 MiB, 46068 MiB, 62, 114.39 W
2025/07/17 15:10:55.802, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.69 W
2025/07/17 15:10:55.802, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:56.802, 28 %, 4 %, 5823 MiB, 46068 MiB, 62, 108.22 W
2025/07/17 15:10:56.803, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:56.803, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 15:10:57.803, 11 %, 2 %, 5823 MiB, 46068 MiB, 62, 105.72 W
2025/07/17 15:10:57.803, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:57.803, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 15:10:58.803, 6 %, 1 %, 5823 MiB, 46068 MiB, 62, 102.88 W
2025/07/17 15:10:58.803, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:10:58.803, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 15:10:59.803, 7 %, 1 %, 5823 MiB, 46068 MiB, 62, 101.69 W
2025/07/17 15:10:59.804, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:10:59.804, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.80 W
2025/07/17 15:11:00.804, 20 %, 3 %, 5823 MiB, 46068 MiB, 62, 103.92 W
2025/07/17 15:11:00.804, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:11:00.804, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 15:11:01.804, 4 %, 1 %, 5823 MiB, 46068 MiB, 62, 103.98 W
2025/07/17 15:11:01.804, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:01.804, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:02.804, 7 %, 1 %, 5807 MiB, 46068 MiB, 62, 103.89 W
2025/07/17 15:11:02.804, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.71 W
2025/07/17 15:11:02.804, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:03.804, 4 %, 1 %, 5807 MiB, 46068 MiB, 62, 103.22 W
2025/07/17 15:11:03.805, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.71 W
2025/07/17 15:11:03.805, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:04.805, 4 %, 1 %, 5807 MiB, 46068 MiB, 62, 106.29 W
2025/07/17 15:11:04.805, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:04.805, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:05.805, 20 %, 4 %, 5807 MiB, 46068 MiB, 62, 107.86 W
2025/07/17 15:11:05.805, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:05.805, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:06.805, 23 %, 4 %, 5807 MiB, 46068 MiB, 62, 107.31 W
2025/07/17 15:11:06.805, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:06.805, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:07.806, 0 %, 0 %, 5807 MiB, 46068 MiB, 62, 105.94 W
2025/07/17 15:11:07.806, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:07.806, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:08.806, 14 %, 2 %, 5807 MiB, 46068 MiB, 62, 104.98 W
2025/07/17 15:11:08.806, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:08.806, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 15:11:09.806, 50 %, 9 %, 5807 MiB, 46068 MiB, 62, 104.13 W
2025/07/17 15:11:09.806, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:11:09.806, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 15:11:10.806, 16 %, 4 %, 5807 MiB, 46068 MiB, 62, 108.95 W
2025/07/17 15:11:10.807, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:11:10.807, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:11.807, 30 %, 5 %, 5807 MiB, 46068 MiB, 62, 102.60 W
2025/07/17 15:11:11.807, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:11:11.807, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 15:11:12.807, 22 %, 4 %, 5791 MiB, 46068 MiB, 62, 105.18 W
2025/07/17 15:11:12.807, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
