timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:18:05.038, 0 %, 0 %, 5751 MiB, 46068 MiB, 63, 100.34 W
2025/07/17 15:18:05.039, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:18:05.039, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.80 W
2025/07/17 15:18:06.040, 4 %, 0 %, 5751 MiB, 46068 MiB, 64, 100.80 W
2025/07/17 15:18:06.040, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:18:06.040, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.78 W
2025/07/17 15:18:07.040, 4 %, 1 %, 5751 MiB, 46068 MiB, 64, 103.25 W
2025/07/17 15:18:07.040, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:18:07.040, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
2025/07/17 15:18:08.040, 4 %, 0 %, 5751 MiB, 46068 MiB, 64, 107.44 W
2025/07/17 15:18:08.040, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:18:08.040, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:18:09.040, 0 %, 0 %, 5751 MiB, 46068 MiB, 64, 107.00 W
2025/07/17 15:18:09.040, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:18:09.040, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:18:10.041, 0 %, 0 %, 5751 MiB, 46068 MiB, 64, 107.55 W
2025/07/17 15:18:10.041, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:18:10.041, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
2025/07/17 15:18:11.041, 0 %, 0 %, 5751 MiB, 46068 MiB, 64, 106.54 W
2025/07/17 15:18:11.041, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:18:11.041, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
