timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:16:18.533, 0 %, 0 %, 5799 MiB, 46068 MiB, 63, 99.85 W
2025/07/17 15:16:18.533, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:16:18.534, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.79 W
2025/07/17 15:16:19.534, 5 %, 1 %, 5799 MiB, 46068 MiB, 63, 101.50 W
2025/07/17 15:16:19.534, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:16:19.534, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:16:20.534, 7 %, 2 %, 5799 MiB, 46068 MiB, 63, 108.04 W
2025/07/17 15:16:20.534, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:20.534, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.81 W
2025/07/17 15:16:21.534, 6 %, 1 %, 5799 MiB, 46068 MiB, 63, 106.72 W
2025/07/17 15:16:21.535, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:21.535, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:22.535, 4 %, 1 %, 5799 MiB, 46068 MiB, 63, 104.58 W
2025/07/17 15:16:22.535, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:22.535, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:16:23.535, 4 %, 1 %, 5799 MiB, 46068 MiB, 63, 104.68 W
2025/07/17 15:16:23.535, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:23.535, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:24.535, 21 %, 5 %, 5799 MiB, 46068 MiB, 64, 104.49 W
2025/07/17 15:16:24.535, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:24.535, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:16:25.535, 0 %, 0 %, 5799 MiB, 46068 MiB, 63, 106.53 W
2025/07/17 15:16:25.535, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:25.535, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:26.536, 15 %, 3 %, 5799 MiB, 46068 MiB, 63, 105.80 W
2025/07/17 15:16:26.536, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:26.536, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:27.536, 5 %, 1 %, 5799 MiB, 46068 MiB, 64, 103.91 W
2025/07/17 15:16:27.536, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:27.536, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:28.536, 7 %, 2 %, 5799 MiB, 46068 MiB, 63, 104.49 W
2025/07/17 15:16:28.536, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:28.536, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:16:29.536, 6 %, 1 %, 5799 MiB, 46068 MiB, 63, 105.74 W
2025/07/17 15:16:29.536, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:29.536, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:16:30.537, 10 %, 2 %, 5799 MiB, 46068 MiB, 63, 104.85 W
2025/07/17 15:16:30.537, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:30.537, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.93 W
2025/07/17 15:16:31.537, 11 %, 2 %, 5799 MiB, 46068 MiB, 63, 104.72 W
2025/07/17 15:16:31.537, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:31.537, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:16:32.537, 17 %, 4 %, 5799 MiB, 46068 MiB, 63, 107.87 W
2025/07/17 15:16:32.537, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:32.537, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:16:33.537, 4 %, 1 %, 5799 MiB, 46068 MiB, 63, 103.63 W
2025/07/17 15:16:33.537, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:16:33.537, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:16:34.537, 0 %, 0 %, 5799 MiB, 46068 MiB, 64, 104.25 W
