timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:28:09.914, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 74.04 W
2025/07/17 15:28:09.914, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:28:09.915, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.85 W
2025/07/17 15:28:10.915, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 72.54 W
2025/07/17 15:28:10.916, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:28:10.916, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.84 W
2025/07/17 15:28:11.916, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 57.74 W
2025/07/17 15:28:11.916, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:28:11.916, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:28:12.916, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 43.14 W
2025/07/17 15:28:12.916, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:12.916, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:28:13.917, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.80 W
2025/07/17 15:28:13.917, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:28:13.917, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.80 W
2025/07/17 15:28:14.917, 0 %, 0 %, 23 MiB, 46068 MiB, 62, 60.26 W
2025/07/17 15:28:14.917, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.98 W
2025/07/17 15:28:14.917, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:28:15.917, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 100.41 W
2025/07/17 15:28:15.917, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:15.917, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:28:16.917, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 100.52 W
2025/07/17 15:28:16.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:28:16.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:28:17.918, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 99.94 W
2025/07/17 15:28:17.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:28:17.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.82 W
2025/07/17 15:28:18.918, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 101.11 W
2025/07/17 15:28:18.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:18.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.89 W
2025/07/17 15:28:19.918, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 101.09 W
2025/07/17 15:28:19.918, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:19.918, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:28:20.919, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 99.91 W
2025/07/17 15:28:20.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:28:20.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:28:21.919, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 99.88 W
2025/07/17 15:28:21.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:21.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:28:22.919, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 100.00 W
2025/07/17 15:28:22.919, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:22.919, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:28:23.919, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 100.09 W
2025/07/17 15:28:23.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:28:23.920, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 15:28:24.920, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 99.97 W
2025/07/17 15:28:24.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:28:24.920, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.77 W
2025/07/17 15:28:25.920, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 99.85 W
2025/07/17 15:28:25.920, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
