timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:49:12.749, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:12.749, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:49:13.749, 16 %, 3 %, 5483 MiB, 46068 MiB, 61, 113.60 W
2025/07/17 14:49:13.749, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:13.749, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.61 W
2025/07/17 14:49:14.749, 4 %, 1 %, 5483 MiB, 46068 MiB, 61, 101.35 W
2025/07/17 14:49:14.749, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:14.749, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:15.750, 0 %, 0 %, 5483 MiB, 46068 MiB, 61, 102.62 W
2025/07/17 14:49:15.750, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:15.750, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.68 W
2025/07/17 14:49:16.750, 0 %, 0 %, 5483 MiB, 46068 MiB, 61, 114.04 W
2025/07/17 14:49:16.750, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.92 W
2025/07/17 14:49:16.750, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.68 W
2025/07/17 14:49:17.750, 16 %, 3 %, 5483 MiB, 46068 MiB, 61, 110.82 W
2025/07/17 14:49:17.750, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.92 W
2025/07/17 14:49:17.750, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:18.750, 0 %, 0 %, 5611 MiB, 46068 MiB, 61, 101.75 W
2025/07/17 14:49:18.750, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:18.750, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:19.751, 15 %, 2 %, 5611 MiB, 46068 MiB, 61, 108.41 W
2025/07/17 14:49:19.751, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:19.751, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:20.751, 0 %, 0 %, 5611 MiB, 46068 MiB, 61, 111.56 W
2025/07/17 14:49:20.751, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:20.751, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:21.751, 26 %, 2 %, 5611 MiB, 46068 MiB, 61, 115.68 W
2025/07/17 14:49:21.752, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:21.752, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.73 W
2025/07/17 14:49:22.752, 0 %, 0 %, 5611 MiB, 46068 MiB, 61, 105.94 W
2025/07/17 14:49:22.752, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:22.752, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:23.752, 15 %, 2 %, 5611 MiB, 46068 MiB, 61, 102.88 W
2025/07/17 14:49:23.752, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:23.752, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 14:49:24.752, 0 %, 0 %, 5611 MiB, 46068 MiB, 61, 113.42 W
2025/07/17 14:49:24.752, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:24.752, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 14:49:25.752, 15 %, 2 %, 5611 MiB, 46068 MiB, 61, 103.63 W
2025/07/17 14:49:25.753, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:25.753, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.68 W
2025/07/17 14:49:26.753, 14 %, 2 %, 5739 MiB, 46068 MiB, 61, 110.24 W
2025/07/17 14:49:26.753, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:26.753, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:49:27.753, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 103.92 W
2025/07/17 14:49:27.753, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:27.753, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:28.753, 12 %, 2 %, 5739 MiB, 46068 MiB, 61, 109.07 W
2025/07/17 14:49:28.753, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:28.753, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:29.754, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 102.02 W
2025/07/17 14:49:29.754, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:29.754, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:30.754, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 103.47 W
2025/07/17 14:49:30.755, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:30.755, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:49:31.755, 4 %, 1 %, 5739 MiB, 46068 MiB, 61, 104.15 W
2025/07/17 14:49:31.755, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:31.755, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:49:32.755, 4 %, 1 %, 5739 MiB, 46068 MiB, 61, 105.70 W
2025/07/17 14:49:32.755, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:32.755, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:33.755, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 101.66 W
2025/07/17 14:49:33.755, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:49:33.755, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:34.756, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 100.70 W
2025/07/17 14:49:34.756, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:49:34.756, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:35.756, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 103.87 W
2025/07/17 14:49:35.756, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:49:35.756, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:36.756, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 99.66 W
2025/07/17 14:49:36.756, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:36.756, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:37.756, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 101.19 W
2025/07/17 14:49:37.757, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.95 W
2025/07/17 14:49:37.757, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:38.757, 4 %, 1 %, 5739 MiB, 46068 MiB, 61, 100.19 W
2025/07/17 14:49:38.757, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.95 W
2025/07/17 14:49:38.757, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:39.757, 23 %, 4 %, 5739 MiB, 46068 MiB, 61, 101.28 W
2025/07/17 14:49:39.757, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.95 W
2025/07/17 14:49:39.757, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:40.757, 64 %, 10 %, 5739 MiB, 46068 MiB, 62, 106.37 W
2025/07/17 14:49:40.757, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.07 W
2025/07/17 14:49:40.757, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:41.757, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 103.08 W
2025/07/17 14:49:41.758, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.08 W
2025/07/17 14:49:41.758, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.77 W
2025/07/17 14:49:42.758, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 99.71 W
2025/07/17 14:49:42.758, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.09 W
2025/07/17 14:49:42.758, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:49:43.758, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.53 W
2025/07/17 14:49:43.758, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.97 W
2025/07/17 14:49:43.758, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:49:44.758, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.32 W
2025/07/17 14:49:44.758, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.97 W
2025/07/17 14:49:44.758, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:49:45.758, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.20 W
2025/07/17 14:49:45.759, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.97 W
2025/07/17 14:49:45.759, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:49:46.759, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.32 W
2025/07/17 14:49:46.759, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.97 W
2025/07/17 14:49:46.759, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:49:47.759, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.60 W
2025/07/17 14:49:47.759, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.98 W
2025/07/17 14:49:47.759, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:49:48.759, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.63 W
2025/07/17 14:49:48.759, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.87 W
2025/07/17 14:49:48.759, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.67 W
2025/07/17 14:49:49.759, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.39 W
2025/07/17 14:49:49.759, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.87 W
2025/07/17 14:49:49.759, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.65 W
2025/07/17 14:49:50.760, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.39 W
2025/07/17 14:49:50.760, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.86 W
2025/07/17 14:49:50.760, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.67 W
2025/07/17 14:49:51.760, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.46 W
2025/07/17 14:49:51.760, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:49:51.760, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.55 W
2025/07/17 14:49:52.760, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.39 W
2025/07/17 14:49:52.760, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:49:52.760, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.65 W
2025/07/17 14:49:53.760, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.50 W
2025/07/17 14:49:53.761, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:53.761, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:54.761, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.47 W
2025/07/17 14:49:54.761, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:54.761, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:55.761, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.32 W
2025/07/17 14:49:55.761, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:55.761, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:56.761, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.32 W
2025/07/17 14:49:56.762, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:49:56.762, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.73 W
2025/07/17 14:49:57.762, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.35 W
2025/07/17 14:49:57.762, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:49:57.762, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:49:58.762, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.62 W
2025/07/17 14:49:58.762, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:49:58.762, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:49:59.762, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.62 W
2025/07/17 14:49:59.763, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:49:59.763, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:50:00.763, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.38 W
2025/07/17 14:50:00.763, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.05 W
2025/07/17 14:50:00.763, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:50:01.763, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:50:01.763, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.92 W
2025/07/17 14:50:01.763, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.73 W
2025/07/17 14:50:02.763, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.32 W
2025/07/17 14:50:02.763, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:50:02.763, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.73 W
2025/07/17 14:50:03.764, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.35 W
2025/07/17 14:50:03.764, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:50:03.764, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.75 W
2025/07/17 14:50:04.764, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:50:04.764, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:50:04.764, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:50:05.764, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:50:05.764, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:50:05.764, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:50:06.764, 0 %, 0 %, 5739 MiB, 46068 MiB, 61, 97.97 W
2025/07/17 14:50:06.765, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:50:06.765, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
