timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:36:43.417, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:44.417, 4 %, 1 %, 3669 MiB, 46068 MiB, 61, 106.15 W
2025/07/17 14:36:44.417, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:44.417, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:45.417, 6 %, 1 %, 3669 MiB, 46068 MiB, 61, 101.26 W
2025/07/17 14:36:45.417, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:45.417, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:46.417, 12 %, 3 %, 3669 MiB, 46068 MiB, 61, 104.54 W
2025/07/17 14:36:46.417, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:46.417, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:47.417, 11 %, 2 %, 3797 MiB, 46068 MiB, 61, 106.07 W
2025/07/17 14:36:47.418, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.06 W
2025/07/17 14:36:47.418, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:48.418, 17 %, 3 %, 3773 MiB, 46068 MiB, 61, 112.38 W
2025/07/17 14:36:48.418, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.06 W
2025/07/17 14:36:48.418, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.62 W
2025/07/17 14:36:49.418, 0 %, 0 %, 3773 MiB, 46068 MiB, 61, 105.50 W
2025/07/17 14:36:49.418, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:49.418, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.62 W
2025/07/17 14:36:50.418, 1 %, 0 %, 3773 MiB, 46068 MiB, 61, 108.51 W
2025/07/17 14:36:50.418, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:50.418, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:51.418, 0 %, 0 %, 3769 MiB, 46068 MiB, 61, 103.39 W
2025/07/17 14:36:51.418, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:51.418, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:52.418, 29 %, 6 %, 3769 MiB, 46068 MiB, 61, 104.96 W
2025/07/17 14:36:52.419, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:36:52.419, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:53.419, 9 %, 2 %, 3765 MiB, 46068 MiB, 61, 105.96 W
2025/07/17 14:36:53.419, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:36:53.419, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:54.419, 18 %, 3 %, 3765 MiB, 46068 MiB, 61, 108.33 W
2025/07/17 14:36:54.419, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:54.419, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:55.419, 0 %, 0 %, 3757 MiB, 46068 MiB, 61, 108.59 W
2025/07/17 14:36:55.419, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:55.419, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:56.419, 0 %, 0 %, 3757 MiB, 46068 MiB, 61, 101.79 W
2025/07/17 14:36:56.419, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:36:56.419, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:36:57.419, 15 %, 3 %, 3757 MiB, 46068 MiB, 61, 109.29 W
