timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:47:49.197, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 14:47:50.197, 0 %, 0 %, 3979 MiB, 46068 MiB, 64, 117.87 W
2025/07/17 14:47:50.198, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.92 W
2025/07/17 14:47:50.198, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 14:47:51.198, 4 %, 1 %, 3979 MiB, 46068 MiB, 64, 106.54 W
2025/07/17 14:47:51.198, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.93 W
2025/07/17 14:47:51.198, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 14:47:52.198, 3 %, 0 %, 3979 MiB, 46068 MiB, 64, 105.65 W
2025/07/17 14:47:52.198, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:47:52.198, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.76 W
2025/07/17 14:47:53.198, 18 %, 5 %, 3979 MiB, 46068 MiB, 65, 117.56 W
2025/07/17 14:47:53.199, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:47:53.199, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 14:47:54.199, 0 %, 0 %, 3979 MiB, 46068 MiB, 64, 113.85 W
2025/07/17 14:47:54.199, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:47:54.199, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 14:47:55.199, 10 %, 3 %, 3979 MiB, 46068 MiB, 64, 101.92 W
2025/07/17 14:47:55.199, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:47:55.199, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 14:47:56.199, 14 %, 2 %, 3979 MiB, 46068 MiB, 65, 105.37 W
2025/07/17 14:47:56.199, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:47:56.199, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 14:47:57.199, 8 %, 1 %, 3979 MiB, 46068 MiB, 64, 106.70 W
2025/07/17 14:47:57.199, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:47:57.199, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 14:47:58.200, 33 %, 7 %, 3979 MiB, 46068 MiB, 65, 112.44 W
2025/07/17 14:47:58.200, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:47:58.200, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 14:47:59.200, 16 %, 4 %, 3979 MiB, 46068 MiB, 64, 107.53 W
2025/07/17 14:47:59.200, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:47:59.200, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 14:48:00.200, 12 %, 2 %, 3979 MiB, 46068 MiB, 65, 106.25 W
2025/07/17 14:48:00.200, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:00.200, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 14:48:01.200, 5 %, 0 %, 3979 MiB, 46068 MiB, 64, 105.80 W
2025/07/17 14:48:01.200, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:01.200, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 14:48:02.201, 25 %, 6 %, 3979 MiB, 46068 MiB, 65, 109.79 W
2025/07/17 14:48:02.201, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:02.201, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 14:48:03.201, 25 %, 4 %, 3979 MiB, 46068 MiB, 65, 112.47 W
2025/07/17 14:48:03.201, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:48:03.201, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 14:48:04.201, 23 %, 4 %, 3975 MiB, 46068 MiB, 64, 111.18 W
2025/07/17 14:48:04.201, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:48:04.201, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.97 W
2025/07/17 14:48:05.201, 36 %, 6 %, 3975 MiB, 46068 MiB, 65, 113.13 W
2025/07/17 14:48:05.201, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:05.201, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.86 W
2025/07/17 14:48:06.201, 4 %, 1 %, 3975 MiB, 46068 MiB, 65, 117.26 W
2025/07/17 14:48:06.202, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:06.202, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 14:48:07.202, 38 %, 6 %, 3975 MiB, 46068 MiB, 65, 111.97 W
2025/07/17 14:48:07.202, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:07.202, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 14:48:08.202, 11 %, 2 %, 3971 MiB, 46068 MiB, 65, 103.66 W
2025/07/17 14:48:08.202, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.07 W
2025/07/17 14:48:08.202, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 14:48:09.202, 64 %, 12 %, 3971 MiB, 46068 MiB, 65, 107.16 W
