timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:43:06.359, 0 %, 0 %, 3733 MiB, 46068 MiB, 62, 98.88 W
2025/07/17 14:43:06.360, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.99 W
2025/07/17 14:43:06.360, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.68 W
2025/07/17 14:43:07.361, 8 %, 2 %, 3733 MiB, 46068 MiB, 62, 104.97 W
2025/07/17 14:43:07.361, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.98 W
2025/07/17 14:43:07.361, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.77 W
2025/07/17 14:43:08.361, 4 %, 1 %, 3733 MiB, 46068 MiB, 62, 112.09 W
2025/07/17 14:43:08.361, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 14:43:08.361, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.72 W
2025/07/17 14:43:09.361, 6 %, 1 %, 3733 MiB, 46068 MiB, 62, 120.90 W
2025/07/17 14:43:09.362, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.94 W
2025/07/17 14:43:09.362, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.72 W
2025/07/17 14:43:10.362, 75 %, 17 %, 3733 MiB, 46068 MiB, 63, 116.82 W
2025/07/17 14:43:10.362, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:43:10.362, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:43:11.362, 34 %, 7 %, 3733 MiB, 46068 MiB, 63, 116.43 W
2025/07/17 14:43:11.362, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.94 W
2025/07/17 14:43:11.362, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:43:12.362, 41 %, 9 %, 3733 MiB, 46068 MiB, 62, 111.21 W
2025/07/17 14:43:12.362, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 14:43:12.362, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:43:13.363, 48 %, 11 %, 3733 MiB, 46068 MiB, 63, 111.46 W
2025/07/17 14:43:13.363, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 14:43:13.363, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:43:14.363, 16 %, 4 %, 3733 MiB, 46068 MiB, 62, 114.18 W
2025/07/17 14:43:14.363, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 14:43:14.363, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:43:15.363, 44 %, 10 %, 3733 MiB, 46068 MiB, 62, 110.59 W
2025/07/17 14:43:15.364, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 14:43:15.364, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:43:16.364, 12 %, 3 %, 3733 MiB, 46068 MiB, 63, 128.44 W
2025/07/17 14:43:16.364, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 14:43:16.364, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:43:17.364, 24 %, 6 %, 3733 MiB, 46068 MiB, 63, 134.05 W
2025/07/17 14:43:17.364, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:43:17.364, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.61 W
2025/07/17 14:43:18.364, 42 %, 10 %, 3717 MiB, 46068 MiB, 64, 139.74 W
2025/07/17 14:43:18.364, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.04 W
2025/07/17 14:43:18.364, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:43:19.365, 6 %, 1 %, 3717 MiB, 46068 MiB, 63, 119.24 W
2025/07/17 14:43:19.365, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.06 W
2025/07/17 14:43:19.365, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 14:43:20.365, 87 %, 20 %, 3845 MiB, 46068 MiB, 64, 143.32 W
2025/07/17 14:43:20.365, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:43:20.365, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.79 W
2025/07/17 14:43:21.365, 85 %, 20 %, 3845 MiB, 46068 MiB, 64, 135.04 W
2025/07/17 14:43:21.365, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.93 W
