timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:37:45.113, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.19 W
2025/07/17 14:37:45.114, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.86 W
2025/07/17 14:37:45.114, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.66 W
2025/07/17 14:37:46.115, 55 %, 16 %, 3753 MiB, 46068 MiB, 61, 100.46 W
2025/07/17 14:37:46.115, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:37:46.115, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.77 W
2025/07/17 14:37:47.115, 78 %, 20 %, 3753 MiB, 46068 MiB, 62, 135.26 W
2025/07/17 14:37:47.115, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:37:47.115, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:37:48.115, 43 %, 10 %, 3753 MiB, 46068 MiB, 62, 121.42 W
2025/07/17 14:37:48.115, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:37:48.115, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.49 W
2025/07/17 14:37:49.115, 13 %, 3 %, 3753 MiB, 46068 MiB, 61, 116.86 W
2025/07/17 14:37:49.116, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:49.116, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:50.116, 29 %, 7 %, 3753 MiB, 46068 MiB, 62, 111.92 W
2025/07/17 14:37:50.116, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:50.116, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:51.116, 26 %, 7 %, 3753 MiB, 46068 MiB, 62, 107.00 W
2025/07/17 14:37:51.116, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:51.116, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:52.116, 9 %, 2 %, 3753 MiB, 46068 MiB, 61, 114.19 W
2025/07/17 14:37:52.116, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:52.116, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:53.116, 15 %, 4 %, 3753 MiB, 46068 MiB, 61, 106.37 W
2025/07/17 14:37:53.117, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:53.117, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:54.117, 22 %, 5 %, 3753 MiB, 46068 MiB, 61, 111.62 W
2025/07/17 14:37:54.117, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:54.117, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.56 W
2025/07/17 14:37:55.117, 82 %, 15 %, 3737 MiB, 46068 MiB, 63, 129.58 W
2025/07/17 14:37:55.117, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:37:55.117, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.56 W
2025/07/17 14:37:56.117, 0 %, 0 %, 3737 MiB, 46068 MiB, 62, 123.70 W
2025/07/17 14:37:56.118, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:37:56.118, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:57.118, 32 %, 7 %, 3737 MiB, 46068 MiB, 62, 105.07 W
2025/07/17 14:37:57.118, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:57.118, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:37:58.118, 88 %, 21 %, 3737 MiB, 46068 MiB, 63, 135.65 W
2025/07/17 14:37:58.118, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:37:58.118, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:37:59.118, 4 %, 1 %, 3737 MiB, 46068 MiB, 62, 115.62 W
2025/07/17 14:37:59.118, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.05 W
2025/07/17 14:37:59.118, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.85 W
2025/07/17 14:38:00.119, 15 %, 3 %, 3737 MiB, 46068 MiB, 62, 117.98 W
2025/07/17 14:38:00.119, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:38:00.119, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.61 W
2025/07/17 14:38:01.119, 4 %, 1 %, 3737 MiB, 46068 MiB, 62, 121.56 W
2025/07/17 14:38:01.119, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:38:01.119, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.50 W
2025/07/17 14:38:02.119, 3 %, 0 %, 3737 MiB, 46068 MiB, 62, 114.93 W
2025/07/17 14:38:02.119, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:38:02.119, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.61 W
2025/07/17 14:38:03.119, 74 %, 21 %, 3737 MiB, 46068 MiB, 63, 117.20 W
2025/07/17 14:38:03.119, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:38:03.119, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.61 W
2025/07/17 14:38:04.120, 4 %, 1 %, 3705 MiB, 46068 MiB, 62, 142.95 W
2025/07/17 14:38:04.120, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:38:04.120, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.49 W
2025/07/17 14:38:05.120, 14 %, 3 %, 3705 MiB, 46068 MiB, 62, 108.27 W
2025/07/17 14:38:05.121, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.92 W
2025/07/17 14:38:05.121, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.49 W
2025/07/17 14:38:06.121, 10 %, 2 %, 3705 MiB, 46068 MiB, 62, 107.28 W
2025/07/17 14:38:06.121, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:38:06.121, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:38:07.121, 4 %, 1 %, 3705 MiB, 46068 MiB, 62, 107.91 W
2025/07/17 14:38:07.121, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:38:07.121, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:38:08.121, 14 %, 3 %, 3705 MiB, 46068 MiB, 62, 112.66 W
2025/07/17 14:38:08.121, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.05 W
2025/07/17 14:38:08.121, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:38:09.121, 8 %, 2 %, 3705 MiB, 46068 MiB, 62, 103.62 W
2025/07/17 14:38:09.122, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.05 W
2025/07/17 14:38:09.122, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:38:10.122, 0 %, 0 %, 3705 MiB, 46068 MiB, 62, 104.01 W
2025/07/17 14:38:10.122, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.94 W
2025/07/17 14:38:10.122, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:38:11.122, 6 %, 1 %, 3705 MiB, 46068 MiB, 62, 108.11 W
2025/07/17 14:38:11.122, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:38:11.122, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.51 W
2025/07/17 14:38:12.122, 33 %, 9 %, 3705 MiB, 46068 MiB, 63, 114.84 W
2025/07/17 14:38:12.122, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:38:12.122, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:38:13.122, 10 %, 3 %, 3705 MiB, 46068 MiB, 62, 125.51 W
2025/07/17 14:38:13.123, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:38:13.123, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:38:14.123, 0 %, 0 %, 3705 MiB, 46068 MiB, 62, 115.47 W
