timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:00:55.635, 0 %, 0 %, 511 MiB, 46068 MiB, 59, 96.92 W
2025/07/17 14:00:55.635, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.83 W
2025/07/17 14:00:55.636, 0 %, 0 %, 3 MiB, 46068 MiB, 36, 32.30 W
2025/07/17 14:00:56.637, 12 %, 2 %, 3543 MiB, 46068 MiB, 59, 104.67 W
2025/07/17 14:00:56.637, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 48.36 W
2025/07/17 14:00:56.637, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 51.68 W
2025/07/17 14:00:57.637, 16 %, 3 %, 3543 MiB, 46068 MiB, 59, 99.68 W
2025/07/17 14:00:57.637, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 63.78 W
2025/07/17 14:00:57.637, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 71.07 W
2025/07/17 14:00:58.637, 24 %, 4 %, 3543 MiB, 46068 MiB, 59, 102.64 W
2025/07/17 14:00:58.637, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 47.87 W
2025/07/17 14:00:58.637, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 52.08 W
2025/07/17 14:00:59.637, 22 %, 4 %, 3543 MiB, 46068 MiB, 59, 102.40 W
2025/07/17 14:00:59.638, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.95 W
2025/07/17 14:00:59.638, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.81 W
2025/07/17 14:01:00.638, 15 %, 3 %, 3543 MiB, 46068 MiB, 59, 106.28 W
2025/07/17 14:01:00.638, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:00.638, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:01:01.638, 15 %, 3 %, 3543 MiB, 46068 MiB, 59, 104.01 W
2025/07/17 14:01:01.638, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:01.638, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:01:02.638, 15 %, 3 %, 3543 MiB, 46068 MiB, 59, 104.42 W
2025/07/17 14:01:02.638, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:02.638, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.39 W
2025/07/17 14:01:03.638, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 99.82 W
2025/07/17 14:01:03.638, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:01:03.638, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.29 W
2025/07/17 14:01:04.639, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 99.63 W
2025/07/17 14:01:04.639, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.86 W
2025/07/17 14:01:04.639, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.31 W
2025/07/17 14:01:05.639, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.50 W
2025/07/17 14:01:05.639, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.86 W
2025/07/17 14:01:05.639, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.48 W
2025/07/17 14:01:06.639, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.55 W
2025/07/17 14:01:06.639, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.87 W
2025/07/17 14:01:06.639, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.47 W
2025/07/17 14:01:07.639, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.58 W
2025/07/17 14:01:07.639, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.87 W
2025/07/17 14:01:07.639, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.30 W
2025/07/17 14:01:08.639, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.58 W
2025/07/17 14:01:08.640, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.85 W
2025/07/17 14:01:08.640, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.29 W
2025/07/17 14:01:09.640, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.67 W
2025/07/17 14:01:09.640, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:09.640, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.28 W
2025/07/17 14:01:10.640, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.76 W
2025/07/17 14:01:10.640, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:10.640, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.28 W
2025/07/17 14:01:11.640, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.73 W
2025/07/17 14:01:11.641, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:11.641, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.27 W
2025/07/17 14:01:12.641, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.73 W
2025/07/17 14:01:12.641, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:01:12.641, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.39 W
2025/07/17 14:01:13.641, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.76 W
2025/07/17 14:01:13.641, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:01:13.641, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.40 W
2025/07/17 14:01:14.641, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.89 W
2025/07/17 14:01:14.641, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:14.641, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.40 W
2025/07/17 14:01:15.641, 0 %, 0 %, 3535 MiB, 46068 MiB, 59, 96.85 W
2025/07/17 14:01:15.642, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:01:15.642, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.40 W
